bias,cand_sampler,n_voters,n_candidates,time_steps,trial,sparse,grouped,credibility,knowledge,ego,similarity,meta,substantative,ks_distance_true,cs_distance_true,entrywise_distance
1.55379383699,Sample,25,4,4.,1,false,false,false,true,false,false,false,false,54.,48.,22.5152659909
1.55379383699,Sample,25,4,5.,1,false,false,false,true,false,false,false,false,54.,48.,24.9218738747
1.55379383699,Sample,25,4,6.,1,false,false,false,true,false,false,false,false,54.,48.,26.3474659117
1.55379383699,Sample,25,4,7.,1,false,false,false,true,false,false,false,false,54.,48.,27.1920835797
1.55379383699,Sample,25,4,8.,1,false,false,false,true,false,false,false,false,54.,48.,27.6925795478
1.55379383699,Sample,25,4,9.,1,false,false,false,true,false,false,false,false,54.,48.,27.9892109056
1.55379383699,Sample,25,4,10.,1,false,false,false,true,false,false,false,false,54.,48.,28.1650478453
1.55379383699,Sample,25,4,11.,1,false,false,false,true,false,false,false,false,54.,48.,28.2692988543
1.55379383699,Sample,25,4,12.,1,false,false,false,true,false,false,false,false,54.,48.,28.3311187141
1.55379383699,Sample,25,4,13.,1,false,false,false,true,false,false,false,false,54.,48.,28.3677838966
1.55379383699,Sample,25,4,14.,1,false,false,false,true,false,false,false,false,54.,48.,28.3895338463
1.55379383699,Sample,25,4,15.,1,false,false,false,true,false,false,false,false,54.,48.,28.4024383615
1.55379383699,Sample,25,4,16.,1,false,false,false,true,false,false,false,false,54.,48.,28.4100961721
1.55379383699,Sample,25,4,17.,1,false,false,false,true,false,false,false,false,54.,48.,28.4146413143
1.55379383699,Sample,25,4,18.,1,false,false,false,true,false,false,false,false,54.,48.,28.4173394928
1.55379383699,Sample,25,4,19.,1,false,false,false,true,false,false,false,false,54.,48.,28.4189415377
1.55379383699,Sample,25,4,20.,1,false,false,false,true,false,false,false,false,54.,48.,28.4198929304
2.0228433729,Sample,9,4,0.,1,false,false,false,true,true,false,true,false,14.,12.,4.54288900665
2.0228433729,Sample,9,4,1.,1,false,false,false,true,true,false,true,false,14.,12.,0.
2.0228433729,Sample,9,4,2.,1,false,false,false,true,true,false,true,false,14.,12.,3.24274111449
2.0228433729,Sample,9,4,3.,1,false,false,false,true,true,false,true,false,14.,12.,5.56040464286
2.0228433729,Sample,9,4,4.,1,false,false,false,true,true,false,true,false,14.,12.,7.21899810366
